date,nav
2023-04-27,211.33
2023-04-28,211.33
2023-05-04,211.33
2023-05-05,211.33
2023-05-08,211.33
2023-05-09,211.33
2023-05-10,211.33
2023-05-11,211.33
2023-05-12,211.33
2023-05-15,211.33
2023-05-16,211.33
2023-05-17,211.33
2023-05-18,211.33
2023-05-19,211.33
2023-05-22,211.33
2023-05-23,211.33
2023-05-24,211.33
2023-05-25,211.33
2023-05-26,211.33
2023-05-29,211.33
2023-05-30,211.33
2023-05-31,211.33
2023-06-01,211.33
2023-06-02,211.33
2023-06-05,211.33
2023-06-06,211.33
2023-06-07,211.33
2023-06-08,211.33
2023-06-09,211.33
2023-06-12,211.33
2023-06-13,211.33
2023-06-14,211.33
2023-06-15,211.33
2023-06-16,211.33
2023-06-19,211.33
2023-06-20,211.33
2023-06-21,211.33
2023-06-26,211.33
2023-06-27,211.33
2023-06-28,211.33
2023-06-29,211.33
2023-06-30,211.33
2023-07-03,211.33
2023-07-04,211.33
2023-07-05,211.33
2023-07-06,211.33
2023-07-07,211.33
2023-07-10,211.33
2023-07-11,211.33
2023-07-12,211.33
2023-07-13,211.33
2023-07-14,211.33
2023-07-17,211.33
2023-07-18,211.33
2023-07-19,211.33
2023-07-20,211.33
2023-07-21,211.33
2023-07-24,211.33
2023-07-25,211.33
2023-07-26,211.33
2023-07-27,211.33
2023-07-28,211.33
2023-07-31,211.33
2023-08-01,211.33
2023-08-02,211.33
2023-08-03,211.33
2023-08-04,211.33
2023-08-07,211.33
2023-08-08,211.33
2023-08-09,211.33
2023-08-10,211.33
2023-08-11,211.33
2023-08-14,211.33
2023-08-15,211.33
2023-08-16,211.33
2023-08-17,211.33
2023-08-18,211.33
2023-08-21,211.33
2023-08-22,211.33
2023-08-23,211.33
2023-08-24,211.33
2023-08-25,211.33
2023-08-28,211.33
2023-08-29,211.33
2023-08-30,211.33
2023-08-31,211.33
2023-09-01,211.33
2023-09-04,211.33
2023-09-05,211.33
2023-09-06,211.33
2023-09-07,211.33
2023-09-08,211.33
2023-09-11,211.33
2023-09-12,211.33
2023-09-13,211.33
2023-09-14,211.33
2023-09-15,211.33
2023-09-18,211.33
2023-09-19,211.33
2023-09-20,211.33
2023-09-21,211.33
2023-09-22,211.33
2023-09-25,211.33
2023-09-26,211.33
2023-09-27,211.33
2023-09-28,211.33
2023-10-09,211.33
2023-10-10,211.33
2023-10-11,211.33
2023-10-12,211.33
2023-10-13,211.33
2023-10-16,211.33
2023-10-17,211.33
2023-10-18,211.33
2023-10-19,211.33
2023-10-20,211.33
2023-10-23,211.33
2023-10-24,211.33
2023-10-25,211.33
2023-10-26,211.33
2023-10-27,211.33
2023-10-30,211.33
2023-10-31,211.33
2023-11-01,211.33
2023-11-02,211.33
2023-11-03,211.33
2023-11-06,211.33
2023-11-07,211.33
2023-11-08,211.33
2023-11-09,211.33
2023-11-10,211.33
2023-11-13,211.33
2023-11-14,211.33
2023-11-15,211.33
2023-11-16,211.33
2023-11-17,211.33
2023-11-20,211.33
2023-11-21,211.33
2023-11-22,211.33
2023-11-23,211.33
2023-11-24,211.33
2023-11-27,211.33
2023-11-28,211.33
2023-11-29,211.33
2023-11-30,211.33
2023-12-01,211.33
2023-12-04,211.33
2023-12-05,211.33
2023-12-06,211.33
2023-12-07,211.33
2023-12-08,211.33
2023-12-11,211.33
2023-12-12,211.33
2023-12-13,211.33
2023-12-14,211.33
2023-12-15,211.33
2023-12-18,211.33
