date,nav
2023-03-15,936303.51
2023-03-16,931793.47
2023-03-17,929799.16
2023-03-20,927268.58
2023-03-21,929348.84
2023-03-22,935121.63
2023-03-23,937856.31
2023-03-24,935737.76
2023-03-27,934284.68
2023-03-28,932407.88
2023-03-29,926062.84
2023-03-30,922351.38
2023-03-31,920361.79
2023-04-03,926283.4
2023-04-04,914989.38
2023-04-06,913706.09
2023-04-07,927189.33
2023-04-10,925122.48
2023-04-11,921422.75
2023-04-12,930716.49
2023-04-13,924870.41
2023-04-14,925207.97
2023-04-17,923289.93
2023-04-18,924426.14
2023-04-19,926651.64
2023-04-20,925926.25
2023-04-21,913052.87
2023-04-24,911171.93
2023-04-25,910785.1799999999
2023-04-26,912423.3
2023-04-27,920988.2591205296
2023-04-28,929622.74
2023-05-04,927771.85
2023-05-05,923680.3004866416
2023-05-08,937893.72
2023-05-09,936667.98
2023-05-10,923258.08
2023-05-11,921338.84
2023-05-12,917880.2395826934
2023-05-15,918954.61
2023-05-16,915138.12
2023-05-17,917922.7
2023-05-18,916025.29
2023-05-19,908496.11
2023-05-22,911596.6851975184
2023-05-23,898477.9642472756
2023-05-24,891787.5719938038
2023-05-25,889760.8923292804
2023-05-26,893422.6964301141
2023-05-29,896284.39
2023-05-30,894887.38
2023-05-31,894697.8617986257
2023-06-01,892589.13
2023-06-02,896512.90676887
2023-06-05,900772.03
2023-06-06,883284.19
2023-06-07,883512.8564424978
2023-06-08,881505.3964947406
2023-06-09,882013.9998895035
2023-06-12,876099.4859557941
2023-06-13,873841.4928911962
2023-06-14,871947.4934827719
2023-06-15,869984.7833798544
2023-06-16,864445.1173126067
2023-06-19,857219.06
2023-06-20,854380.06
2023-06-21,846141.18
2023-06-26,844202.0173584906
2023-06-27,857823.07
2023-06-28,862405.3723580411
2023-06-29,869535.6419933775
2023-06-30,876250.3462264151
2023-07-03,874353.04
2023-07-04,869274.38
2023-07-05,870126.6822852432
2023-07-06,865613.0239787367
2023-07-07,870092.1394182185
2023-07-10,868095.33
2023-07-11,875642.11
2023-07-12,871875.8688273212
2023-07-13,873238.33
2023-07-14,873144.2220662913
2023-07-17,871193.5509718782
2023-07-18,871432.6900000001
2023-07-19,870435.18
2023-07-20,860796.2727341611
2023-07-21,855847.5845044481
2023-07-24,853989.29
2023-07-25,861678.46
2023-07-26,864817.06
2023-07-27,864740.42
2023-07-28,873244.22
2023-07-31,871270.36
2023-08-01,871006.09
2023-08-02,872289.6900000001
2023-08-03,862242.5
2023-08-04,850742.6699999999
2023-08-07,848710.98
2023-08-08,851084.78
2023-08-09,842056.14
2023-08-10,846030.09
2023-08-11,831837.64
2023-08-14,829845.14
2023-08-15,831859.92
2023-08-16,828500.19
2023-08-17,835671.44
2023-08-18,825459.6400716509
2023-08-21,823663.16
2023-08-22,819836.57
2023-08-23,810003.88
2023-08-24,810903.37
2023-08-25,805285.6405887174
2023-08-28,802098.98
2023-08-29,808913.9
2023-08-30,804633.81
2023-08-31,796935.82
2023-09-01,808729.4
2023-09-04,805274.26
2023-09-05,798417.81
2023-09-06,799499.47
2023-09-07,787247.72
2023-09-08,785633.18
2023-09-11,783830.6799999999
2023-09-12,785987.02
2023-09-13,781269.62
2023-09-14,779687.55
2023-09-15,780168.41
2023-09-18,778437.35
2023-09-19,775707.63
2023-09-20,773035.97
2023-09-21,767904.63
2023-09-22,772064.63
2023-09-25,770241.0599999999
2023-09-26,766583.0403441509
2023-09-27,767729.51
2023-09-28,767446.4400000001
2023-10-09,764669.83
2023-10-10,762676.02
2023-10-11,758254.91
2023-10-12,762124.0274168171
2023-10-13,755820.1
2023-10-16,755980.72
2023-10-17,754393.0700000001
2023-10-18,744498.12
2023-10-19,734919.8143457352
2023-10-20,731518.02
2023-10-23,722534.93
2023-10-24,720900.7
2023-10-25,723301.9
2023-10-26,724989.26
2023-10-27,725174.18
2023-10-30,720763.29
2023-10-31,718741.0599999999
2023-11-01,718511.92
2023-11-02,712369.65
2023-11-03,713980.86
2023-11-06,715371.56
2023-11-07,713412.97
2023-11-08,713066.62
2023-11-09,714581.83
2023-11-10,720311.04
2023-11-13,724721.51
2023-11-14,723012.8099999999
2023-11-15,725017.27
2023-11-16,722040.15
2023-11-17,728528.62
2023-11-20,730268.01
2023-11-21,728578.29
2023-11-22,724175.38
2023-11-23,732553.8099999999
2023-11-24,728424.1
2023-11-27,730202.95
2023-11-28,728348.7
2023-11-29,724270.39
2023-11-30,724575.79
2023-12-01,724861.9
2023-12-04,723056.05
2023-12-05,721416.5700000001
2023-12-06,724533.01
2023-12-07,721747.3099999999
2023-12-08,713125.1
2023-12-11,719667.28
2023-12-12,718084.79
2023-12-13,719290.95
2023-12-14,720928.03
2023-12-15,712569.83
2023-12-18,710755.34
2023-12-19,709090.83
2023-12-20,704812.31
2023-12-21,708243.97
2023-12-22,702070.01
2023-12-25,700620.08
2023-12-26,699010.63
2023-12-27,706151.92
2023-12-28,707570.29
2023-12-29,716222.42
2024-01-02,724888.57
2024-01-03,723160.9400000001
2024-01-04,725194.76
2024-01-05,716261.68
2024-01-08,705620.05
2024-01-09,711606.54
2024-01-10,710010.44
2024-01-11,712149.83
2024-01-12,714229.92
2024-01-15,716616.86
2024-01-16,712095.9
2024-01-17,710410.9400000001
2024-01-18,701508.61
2024-01-19,695985.52
2024-01-22,664111.03
2024-01-23,666063.94
2024-01-24,664376.4
2024-01-25,677193.64
2024-01-26,685186.64
2024-01-29,686805.74
2024-01-30,679687.59
2024-01-31,678137.3099999999
2024-02-01,672921.81
2024-02-02,676607.3
2024-02-05,684871.14
2024-02-06,690617.62
2024-02-07,688899.01
2024-02-08,683236.6629064243
2024-02-19,703084.16
2024-02-20,712011.56
2024-02-21,708421.82
2024-02-22,706814.01
2024-02-23,703734.78
2024-02-26,688883.21
2024-02-27,691602.35
2024-02-28,691696.64
2024-02-29,690183.88
2024-03-01,688407.79
2024-03-04,698740.81
2024-03-05,708764.91
2024-03-06,706788.87
2024-03-07,705104.55
2024-03-08,710257.11
2024-03-11,702993.21
2024-03-12,684276.52
2024-03-13,684663.95
2024-03-14,682831.35
2024-03-15,688037.15
2024-03-18,691093.36
2024-03-19,685658.04
2024-03-20,688073.45
2024-03-21,686473.2
2024-03-22,681090.57
2024-03-25,683714.66
2024-03-26,687433.67
2024-03-27,681678.28
2024-03-28,680057.68
2024-03-29,688942.63
2024-04-01,695571.78
2024-04-02,700066.94
2024-04-03,704438.17
2024-04-08,702846.1
2024-04-09,699207.04
2024-04-10,700411.41
2024-04-11,704182.86
2024-04-12,702254.7
2024-04-15,700589.62
2024-04-16,696339.25
2024-04-17,707612.7
2024-04-18,705106.87
2024-04-19,709921.25
2024-04-22,708171.2567308102
2024-04-23,695165.1538217098
2024-04-24,700983.45
2024-04-25,702695.34
2024-04-26,699635.1214325366
2024-04-29,697428.73
2024-04-30,700519.286988902
2024-05-06,719445.1
2024-05-07,718540.93
2024-05-08,711283.8
2024-05-09,708758.6711172787
2024-05-10,709163.2596132568
2024-05-13,709964.65
2024-05-14,713754.2105185301
2024-05-15,706921.15
2024-05-16,705120.21
2024-05-17,705778.4857701471
2024-05-20,713150.18
2024-05-21,705023.32
2024-05-22,698343.72
2024-05-23,696309.1308335252
2024-05-24,693620.3159039476
2024-05-27,702883.2980866644
2024-05-28,697263.883170591
2024-05-29,699420.227824259
2024-05-30,697777.480710319
2024-05-31,698879.8350332992
2024-06-03,691418.1
2024-06-04,695916.56
2024-06-05,688380.88
2024-06-06,686597.5075180128
2024-06-07,684091.4544912733
2024-06-11,681142.8571460104
2024-06-12,679197.71
2024-06-13,675122.8609988168
2024-06-14,673439.3285969187
2024-06-17,671965.71
2024-06-18,674977.37
2024-06-19,669030.1766035111
2024-06-20,664632.2719928017
2024-06-21,662982.76
2024-06-24,656243.9192367989
2024-06-25,657004.0599999999
2024-06-26,661641.9401121677
2024-06-27,655426.0153448092
2024-06-28,653886.2969501577
2024-07-01,667363.77
2024-07-02,665196.9377188233
2024-07-03,659396.94
2024-07-04,654256.601093308
2024-07-05,652326.1500142536
2024-07-08,654786.4714784903
2024-07-09,661889.0952239641
2024-07-10,643598.9293741565
2024-07-11,646349.9422709373
2024-07-12,644582.8429618406
2024-07-15,645535.38
2024-07-16,644210.9599326962
2024-07-17,640496.4229530537
2024-07-18,643587.2174722751
2024-07-19,641560.6829464382
2024-07-22,639622.2173448652
2024-07-23,630603.42
2024-07-24,632320.372622097
2024-07-25,629998.08
2024-07-26,628524.669781022
2024-07-29,632829.21
2024-07-30,632429.7734145933
2024-07-31,630821.43
2024-08-01,634964.7115040843
2024-08-02,633638.58
2024-08-05,626556.59
2024-08-06,623441.29
2024-08-07,622494.18
2024-08-08,623671.87
2024-08-09,622281.193769698
2024-08-12,619455.47
2024-08-13,622468.09
2024-08-14,621179.5066250907
2024-08-15,625410.875664976
2024-08-16,623951.1545938333
2024-08-19,627361.0700000001
2024-08-20,623387.7985181473
2024-08-21,620626.36
2024-08-22,608702.6
2024-08-23,607223.13
2024-08-26,606005.27
2024-08-27,606110.33
2024-08-28,602950.2230908151
2024-08-29,593499.97
2024-08-30,592150.52
2024-09-02,590920.51
2024-09-03,594426.68
